Species,Official gene symbol,Product type,Product description,UI
Homo sapiens,TBCA,protein-coding gene,tubulin folding cofactor A,0.092
Homo sapiens,LAMTOR5,protein-coding gene,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",0.091
Homo sapiens,PDIA3,protein-coding gene,protein disulfide isomerase family A member 3,0.091
Homo sapiens,SH3BGRL3,protein-coding gene,SH3 domain binding glutamate rich protein like 3,0.091
Homo sapiens,TRMT112,protein-coding gene,tRNA methyltransferase subunit 11-2,0.091
Homo sapiens,ANAPC16,protein-coding gene,anaphase promoting complex subunit 16,0.09
Homo sapiens,C14ORF166,,,0.09
Homo sapiens,HSPA5,protein-coding gene,heat shock protein family A (Hsp70) member 5,0.09
Homo sapiens,JUN,protein-coding gene,"Jun proto-oncogene, AP-1 transcription factor subunit",0.09
Homo sapiens,SNRPG,protein-coding gene,small nuclear ribonucleoprotein polypeptide G,0.09
Homo sapiens,ANXA2,protein-coding gene,annexin A2,0.089
Homo sapiens,EIF5A,protein-coding gene,eukaryotic translation initiation factor 5A,0.089
Homo sapiens,MTDH,protein-coding gene,metadherin,0.089
Homo sapiens,NDUFB4,protein-coding gene,NADH:ubiquinone oxidoreductase subunit B4,0.089
Homo sapiens,RSL24D1,protein-coding gene,ribosomal L24 domain containing 1,0.089
Homo sapiens,ATP5J2,protein coding gene,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2",0.088
Homo sapiens,FOS,protein-coding gene,"Fos proto-oncogene, AP-1 transcription factor subunit",0.088
Homo sapiens,HIGD2A,protein-coding gene,HIG1 hypoxia inducible domain family member 2A,0.088
Homo sapiens,HSPD1,protein-coding gene,heat shock protein family D (Hsp60) member 1,0.088
Homo sapiens,LAMTOR4,protein-coding gene,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4",0.088
Homo sapiens,NOP10,protein-coding gene,NOP10 ribonucleoprotein,0.088
Homo sapiens,PSMA4,protein-coding gene,proteasome subunit alpha 4,0.088
Homo sapiens,PSME1,protein-coding gene,proteasome activator subunit 1,0.088
Homo sapiens,SF3B6,protein-coding gene,splicing factor 3b subunit 6,0.088
Homo sapiens,SRRM2,protein-coding gene,serine/arginine repetitive matrix 2,0.088
Homo sapiens,SRSF11,protein-coding gene,serine and arginine rich splicing factor 11,0.088
Homo sapiens,AC074033.1,,,0.087
Homo sapiens,ANP32B,protein-coding gene,acidic nuclear phosphoprotein 32 family member B,0.087
Homo sapiens,CYBA,protein-coding gene,cytochrome b-245 alpha chain,0.087
Homo sapiens,DAD1,protein-coding gene,defender against cell death 1,0.087
Homo sapiens,EIF2S3,protein-coding gene,eukaryotic translation initiation factor 2 subunit gamma,0.087
Homo sapiens,PRRC2C,protein-coding gene,proline rich coiled-coil 2C,0.087
Homo sapiens,SELENOK,protein-coding gene,selenoprotein K,0.087
Homo sapiens,ARGLU1,protein-coding gene,arginine and glutamate rich 1,0.086
Homo sapiens,COPE,protein-coding gene,coatomer protein complex subunit epsilon,0.086
Homo sapiens,CSDE1,protein-coding gene,cold shock domain containing E1,0.086
Homo sapiens,N4BP2L2,protein-coding gene,NEDD4 binding protein 2 like 2,0.086
Homo sapiens,RPL21P16,pseudogene,ribosomal protein L21 pseudogene 16,0.086
Homo sapiens,SEC11A,protein-coding gene,"SEC11 homolog A, signal peptidase complex subunit",0.086
Homo sapiens,SRRM1,protein-coding gene,serine and arginine repetitive matrix 1,0.086
Homo sapiens,STMN1,protein-coding gene,stathmin 1,0.086
Homo sapiens,TPM3,protein-coding gene,tropomyosin 3,0.086
Homo sapiens,AC026366.1,,,0.085
Homo sapiens,AC096919.1,,,0.085
Homo sapiens,ARPC5,protein-coding gene,actin related protein 2/3 complex subunit 5,0.085
Homo sapiens,ERP29,protein-coding gene,endoplasmic reticulum protein 29,0.085
Homo sapiens,HNRNPA3,protein-coding gene,heterogeneous nuclear ribonucleoprotein A3,0.085
Homo sapiens,HSPB1,protein-coding gene,heat shock protein family B (small) member 1,0.085
Homo sapiens,MZT2B,protein-coding gene,mitotic spindle organizing protein 2B,0.085
Homo sapiens,RANBP1,protein-coding gene,RAN binding protein 1,0.085
Homo sapiens,RPL5P34,pseudogene,ribosomal protein L5 pseudogene 34,0.085
Homo sapiens,ATP6V1F,protein-coding gene,ATPase H+ transporting V1 subunit F,0.084
Homo sapiens,SF3B5,protein-coding gene,splicing factor 3b subunit 5,0.084
Homo sapiens,SNRPB,protein-coding gene,small nuclear ribonucleoprotein polypeptides B and B1,0.084
Homo sapiens,CAPZB,protein-coding gene,capping actin protein of muscle Z-line subunit beta,0.083
Homo sapiens,COX7A2L,protein-coding gene,cytochrome c oxidase subunit 7A2 like,0.083
Homo sapiens,HMGN3,protein-coding gene,high mobility group nucleosomal binding domain 3,0.083
Homo sapiens,LGALS1,protein-coding gene,galectin 1,0.083
Homo sapiens,NFKBIA,protein-coding gene,NFKB inhibitor alpha,0.083
Homo sapiens,PGK1,protein-coding gene,phosphoglycerate kinase 1,0.083
Homo sapiens,VAPA,protein-coding gene,VAMP associated protein A,0.083
Homo sapiens,YWHAQ,protein-coding gene,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,0.083
Homo sapiens,ATP5C1,protein coding gene,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1",0.082
Homo sapiens,IFITM3,protein-coding gene,interferon induced transmembrane protein 3,0.082
Homo sapiens,KTN1,protein-coding gene,kinectin 1,0.082
Homo sapiens,NDUFB10,protein-coding gene,NADH:ubiquinone oxidoreductase subunit B10,0.082
Homo sapiens,PNRC1,protein-coding gene,proline rich nuclear receptor coactivator 1,0.082
Homo sapiens,RPL7AP30,pseudogene,ribosomal protein L7a pseudogene 30,0.082
Homo sapiens,SMDT1,protein-coding gene,single-pass membrane protein with aspartate rich tail 1,0.082
Homo sapiens,SRP9,protein-coding gene,signal recognition particle 9,0.082
Homo sapiens,ATP6V0B,protein-coding gene,ATPase H+ transporting V0 subunit b,0.081
Homo sapiens,AURKAIP1,protein-coding gene,aurora kinase A interacting protein 1,0.081
Homo sapiens,JTB,protein-coding gene,jumping translocation breakpoint,0.081
Homo sapiens,MORF4L2,protein-coding gene,mortality factor 4 like 2,0.081
Homo sapiens,MRFAP1,protein-coding gene,Morf4 family associated protein 1,0.081
Homo sapiens,MRPS21,protein-coding gene,mitochondrial ribosomal protein S21,0.081
Homo sapiens,PSMB3,protein-coding gene,proteasome subunit beta 3,0.081
Homo sapiens,SNRPD1,protein-coding gene,small nuclear ribonucleoprotein D1 polypeptide,0.081
Homo sapiens,RPS4Y1,protein-coding gene,ribosomal protein S4 Y-linked 1,0.081
Homo sapiens,BEX3,protein-coding gene,brain expressed X-linked 3,0.08
Homo sapiens,COPS9,protein-coding gene,COP9 signalosome subunit 9,0.08
Homo sapiens,CSNK1A1,protein-coding gene,casein kinase 1 alpha 1,0.08
Homo sapiens,LSM7,protein-coding gene,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",0.08
Homo sapiens,NDUFS6,protein-coding gene,NADH:ubiquinone oxidoreductase subunit S6,0.08
Homo sapiens,PAPOLA,protein-coding gene,poly(A) polymerase alpha,0.08
Homo sapiens,TMA7,protein-coding gene,translation machinery associated 7 homolog,0.08
Homo sapiens,WDR83OS,protein-coding gene,WD repeat domain 83 opposite strand,0.08
Homo sapiens,AC079250.1,,,0.079
Homo sapiens,DDX17,protein-coding gene,DEAD-box helicase 17,0.079
Homo sapiens,IER2,protein-coding gene,immediate early response 2,0.079
Homo sapiens,MRPL51,protein-coding gene,mitochondrial ribosomal protein L51,0.079
Homo sapiens,PSMB6,protein-coding gene,proteasome subunit beta 6,0.079
Homo sapiens,PSMD8,protein-coding gene,"proteasome 26S subunit, non-ATPase 8",0.079
Homo sapiens,RBM8A,protein-coding gene,RNA binding motif protein 8A,0.079
Homo sapiens,SLIRP,protein-coding gene,SRA stem-loop interacting RNA binding protein,0.079
Homo sapiens,SNRPF,protein-coding gene,small nuclear ribonucleoprotein polypeptide F,0.079
Homo sapiens,TIMP1,protein-coding gene,TIMP metallopeptidase inhibitor 1,0.079
Homo sapiens,TUBA1A,protein-coding gene,tubulin alpha 1a,0.079
Homo sapiens,FKBP2,protein-coding gene,FK506 binding protein 2,0.078
Homo sapiens,AC004453.1,,,0.077
Homo sapiens,AP2S1,protein-coding gene,adaptor related protein complex 2 subunit sigma 1,0.077
Homo sapiens,ATF4,protein-coding gene,activating transcription factor 4,0.077
Homo sapiens,C9ORF16,protein-coding gene,chromosome 9 open reading frame 16,0.077
Homo sapiens,DUSP1,protein-coding gene,dual specificity phosphatase 1,0.077
Homo sapiens,KLF6,protein-coding gene,Kruppel like factor 6,0.077
Homo sapiens,LUC7L3,protein-coding gene,LUC7 like 3 pre-mRNA splicing factor,0.077
Homo sapiens,PSMB7,protein-coding gene,proteasome subunit beta 7,0.077
Homo sapiens,RABAC1,protein-coding gene,Rab acceptor 1,0.077
Homo sapiens,RSL1D1,protein-coding gene,ribosomal L1 domain containing 1,0.077
Homo sapiens,SFPQ,protein-coding gene,splicing factor proline and glutamine rich,0.077
Homo sapiens,SSBP1,protein-coding gene,single stranded DNA binding protein 1,0.077
Homo sapiens,AP2M1,protein-coding gene,adaptor related protein complex 2 subunit mu 1,0.076
Homo sapiens,ATP5H,protein coding gene,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D",0.076
Homo sapiens,C12ORF57,protein-coding gene,chromosome 12 open reading frame 57,0.076
Homo sapiens,EIF3D,protein-coding gene,eukaryotic translation initiation factor 3 subunit D,0.076
Homo sapiens,ELOC,protein-coding gene,elongin C,0.076
Homo sapiens,ENY2,protein-coding gene,"ENY2, transcription and export complex 2 subunit",0.076
Homo sapiens,KRT10,protein-coding gene,keratin 10,0.076
Homo sapiens,NDUFA6,protein-coding gene,NADH:ubiquinone oxidoreductase subunit A6,0.076
Homo sapiens,NDUFAB1,protein-coding gene,NADH:ubiquinone oxidoreductase subunit AB1,0.076
Homo sapiens,PSMB5,protein-coding gene,proteasome subunit beta 5,0.076
Homo sapiens,RPS23P8,pseudogene,ribosomal protein S23 pseudogene 8,0.076
Homo sapiens,TRA2B,protein-coding gene,transformer 2 beta homolog,0.076
Homo sapiens,OSTC,protein-coding gene,oligosaccharyltransferase complex non-catalytic subunit,0.075
Homo sapiens,PPA1,protein-coding gene,pyrophosphatase (inorganic) 1,0.075
Homo sapiens,SUMO1,protein-coding gene,small ubiquitin-like modifier 1,0.075
Homo sapiens,TMED2,protein-coding gene,transmembrane p24 trafficking protein 2,0.075
Homo sapiens,ZFP36L2,protein-coding gene,ZFP36 ring finger protein like 2,0.075
Homo sapiens,GADD45GIP1,protein-coding gene,GADD45G interacting protein 1,0.074
Homo sapiens,HNRNPF,protein-coding gene,heterogeneous nuclear ribonucleoprotein F,0.074
Homo sapiens,MGST3,protein-coding gene,microsomal glutathione S-transferase 3,0.074
Homo sapiens,NACA3P,pseudogene,"NACA family member 3, pseudogene",0.074
Homo sapiens,EIF3G,protein-coding gene,eukaryotic translation initiation factor 3 subunit G,0.073
Homo sapiens,PHPT1,protein-coding gene,phosphohistidine phosphatase 1,0.073
Homo sapiens,SCAND1,protein-coding gene,SCAN domain containing 1,0.073
Homo sapiens,TIMM13,protein-coding gene,translocase of inner mitochondrial membrane 13,0.073
Homo sapiens,TUFM,protein-coding gene,"Tu translation elongation factor, mitochondrial",0.073
Homo sapiens,AL049873.1,,,0.072
Homo sapiens,EIF2S2,protein-coding gene,eukaryotic translation initiation factor 2 subunit beta,0.072
Homo sapiens,GHITM,protein-coding gene,growth hormone inducible transmembrane protein,0.072
Homo sapiens,IFITM2,protein-coding gene,interferon induced transmembrane protein 2,0.072
Homo sapiens,JPT1,protein-coding gene,Jupiter microtubule associated homolog 1,0.072
Homo sapiens,MARCKSL1,protein-coding gene,MARCKS like 1,0.072
Homo sapiens,TALDO1,protein-coding gene,transaldolase 1,0.072
Homo sapiens,ZNF706,protein-coding gene,zinc finger protein 706,0.072
Homo sapiens,ATP5G1,protein coding gene,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)",0.071
Homo sapiens,DYNLT1,protein-coding gene,dynein light chain Tctex-type 1,0.071
Homo sapiens,LSM3,protein-coding gene,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",0.071
Homo sapiens,NPC2,protein-coding gene,NPC intracellular cholesterol transporter 2,0.071
Homo sapiens,PFDN2,protein-coding gene,prefoldin subunit 2,0.071
Homo sapiens,PPP1R15A,protein-coding gene,protein phosphatase 1 regulatory subunit 15A,0.071
Homo sapiens,SELENOW,protein-coding gene,selenoprotein W,0.071
Homo sapiens,SNHG8,non-coding RNA,small nucleolar RNA host gene 8,0.071
Homo sapiens,TOMM20,protein-coding gene,translocase of outer mitochondrial membrane 20,0.071
Homo sapiens,VDAC2,protein-coding gene,voltage dependent anion channel 2,0.071
Homo sapiens,ZFP36L1,protein-coding gene,ZFP36 ring finger protein like 1,0.071
Homo sapiens,ANXA5,protein-coding gene,annexin A5,0.07
Homo sapiens,ARF4,protein-coding gene,ADP ribosylation factor 4,0.07
Homo sapiens,ATP5F1,protein coding gene,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1",0.07
Homo sapiens,CD59,protein-coding gene,CD59 molecule (CD59 blood group),0.07
Homo sapiens,DRAP1,protein-coding gene,DR1 associated protein 1,0.07
Homo sapiens,FAM96B,,,0.07
Homo sapiens,ISCU,protein-coding gene,iron-sulfur cluster assembly enzyme,0.07
Homo sapiens,KMT2E,protein-coding gene,lysine methyltransferase 2E,0.07
Homo sapiens,RPSAP19,pseudogene,ribosomal protein SA pseudogene 19,0.07
Homo sapiens,WSB1,protein-coding gene,WD repeat and SOCS box containing 1,0.07
Homo sapiens,DYNLRB1,protein-coding gene,dynein light chain roadblock-type 1,0.069
Homo sapiens,FIS1,protein-coding gene,"fission, mitochondrial 1",0.069
Homo sapiens,FXYD5,protein-coding gene,FXYD domain containing ion transport regulator 5,0.069
Homo sapiens,GDI2,protein-coding gene,GDP dissociation inhibitor 2,0.069
Homo sapiens,NDUFA12,protein-coding gene,NADH:ubiquinone oxidoreductase subunit A12,0.069
Homo sapiens,POLR1D,protein-coding gene,RNA polymerase I and III subunit D,0.069
Homo sapiens,SSR3,protein-coding gene,signal sequence receptor subunit 3,0.069
Homo sapiens,TPM4,protein-coding gene,tropomyosin 4,0.069
Homo sapiens,VMP1,protein-coding gene,vacuole membrane protein 1,0.069
Homo sapiens,CANX,protein-coding gene,calnexin,0.068
Homo sapiens,CAPZA1,protein-coding gene,capping actin protein of muscle Z-line subunit alpha 1,0.068
Homo sapiens,CCT3,protein-coding gene,chaperonin containing TCP1 subunit 3,0.068
Homo sapiens,CCT8,protein-coding gene,chaperonin containing TCP1 subunit 8,0.068
Homo sapiens,H2AFV,protein-coding gene,H2A histone family member V,0.068
Homo sapiens,HNRNPM,protein-coding gene,heterogeneous nuclear ribonucleoprotein M,0.068
Homo sapiens,MAP1LC3B,protein-coding gene,microtubule associated protein 1 light chain 3 beta,0.068
Homo sapiens,MT-ND4L,protein-coding gene,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,0.068
Homo sapiens,NDUFB1,protein-coding gene,NADH:ubiquinone oxidoreductase subunit B1,0.068
Homo sapiens,NDUFC1,protein-coding gene,NADH:ubiquinone oxidoreductase subunit C1,0.068
Homo sapiens,PSMA1,protein-coding gene,proteasome subunit alpha 1,0.068
Homo sapiens,RNF7,protein-coding gene,ring finger protein 7,0.068
Homo sapiens,SRI,protein-coding gene,sorcin,0.068
Homo sapiens,CBX3,protein-coding gene,chromobox 3,0.067
Homo sapiens,EIF3I,protein-coding gene,eukaryotic translation initiation factor 3 subunit I,0.067
Homo sapiens,KDELR2,protein-coding gene,KDEL endoplasmic reticulum protein retention receptor 2,0.067
Homo sapiens,LSM4,protein-coding gene,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",0.067
Homo sapiens,PNN,protein-coding gene,"pinin, desmosome associated protein",0.067
Homo sapiens,RAB2A,protein-coding gene,"RAB2A, member RAS oncogene family",0.067
Homo sapiens,RBMX,protein-coding gene,RNA binding motif protein X-linked,0.067
Homo sapiens,RWDD1,protein-coding gene,RWD domain containing 1,0.067
Homo sapiens,SPCS2,protein-coding gene,signal peptidase complex subunit 2,0.067
Homo sapiens,TCF25,protein-coding gene,transcription factor 25,0.067
Homo sapiens,AC099336.2,,,0.066
Homo sapiens,ATOX1,protein-coding gene,antioxidant 1 copper chaperone,0.066
Homo sapiens,GTF2A2,protein-coding gene,general transcription factor IIA subunit 2,0.066
Homo sapiens,HMGB2,protein-coding gene,high mobility group box 2,0.066
Homo sapiens,LMNA,protein-coding gene,lamin A/C,0.066
Homo sapiens,MARCH6,protein-coding gene,membrane associated ring-CH-type finger 6,0.066
Homo sapiens,MDH2,protein-coding gene,malate dehydrogenase 2,0.066
Homo sapiens,RAB11A,protein-coding gene,"RAB11A, member RAS oncogene family",0.066
Homo sapiens,RPS3AP26,pseudogene,ribosomal protein S3a pseudogene 26,0.066
Homo sapiens,RSRC2,protein-coding gene,arginine and serine rich coiled-coil 2,0.066
Homo sapiens,SNRPB2,protein-coding gene,small nuclear ribonucleoprotein polypeptide B2,0.066
Homo sapiens,TAGLN2,protein-coding gene,transgelin 2,0.066
Homo sapiens,TMED9,protein-coding gene,transmembrane p24 trafficking protein 9,0.066
Homo sapiens,VAMP2,protein-coding gene,vesicle associated membrane protein 2,0.066
Homo sapiens,YBX3,protein-coding gene,Y-box binding protein 3,0.066
Homo sapiens,ACP1,protein-coding gene,acid phosphatase 1,0.065
Homo sapiens,ARF6,protein-coding gene,ADP ribosylation factor 6,0.065
Homo sapiens,CAMTA1,protein-coding gene,calmodulin binding transcription activator 1,0.065
Homo sapiens,CCT2,protein-coding gene,chaperonin containing TCP1 subunit 2,0.065
Homo sapiens,CD164,protein-coding gene,CD164 molecule,0.065
Homo sapiens,CHMP2A,protein-coding gene,charged multivesicular body protein 2A,0.065
Homo sapiens,CYC1,protein-coding gene,cytochrome c1,0.065
Homo sapiens,DEK,protein-coding gene,DEK proto-oncogene,0.065
Homo sapiens,EIF1B,protein-coding gene,eukaryotic translation initiation factor 1B,0.065
Homo sapiens,EMP3,protein-coding gene,epithelial membrane protein 3,0.065
Homo sapiens,FUS,protein-coding gene,FUS RNA binding protein,0.065
Homo sapiens,ID2,protein-coding gene,inhibitor of DNA binding 2,0.065
Homo sapiens,KIF5B,protein-coding gene,kinesin family member 5B,0.065
Homo sapiens,NDUFS8,protein-coding gene,NADH:ubiquinone oxidoreductase core subunit S8,0.065
Homo sapiens,RAB1A,protein-coding gene,"RAB1A, member RAS oncogene family",0.065
Homo sapiens,RAB7A,protein-coding gene,"RAB7A, member RAS oncogene family",0.065
Homo sapiens,RBM25,protein-coding gene,RNA binding motif protein 25,0.065
Homo sapiens,ROMO1,protein-coding gene,reactive oxygen species modulator 1,0.065
Homo sapiens,RPL15P3,pseudogene,ribosomal protein L15 pseudogene 3,0.065
Homo sapiens,S100A4,protein-coding gene,S100 calcium binding protein A4,0.065
Homo sapiens,SELENOF,protein-coding gene,selenoprotein F,0.065
Homo sapiens,TSPO,protein-coding gene,translocator protein,0.065
Homo sapiens,TXNIP,protein-coding gene,thioredoxin interacting protein,0.065
